"Age","Experience","Income","Family","CCAvg","Education","Mortgage","Personal.Loan","Securities.Account","CD.Account","Online","CreditCard","Predicted_loan1","Predicted_loan2","predictions"
30,4,34,2,0.3,"Graduate",0,"No",0,0,1,1,0.000421873154024577,0.000610455125653925,"No"
35,11,83,2,2.2,"Undergrad",0,"No",0,0,0,0,0.00130398026471209,0.00163097153262653,"No"
49,24,25,2,0.7,"Advanced/Professional",0,"No",0,0,1,0,0.00108348141584488,0.00110721565618511,"No"
62,36,81,3,4.4,"Undergrad",0,"No",0,0,0,1,0.00157364644360261,0.0013485911959786,"No"
63,37,15,2,0.4,"Undergrad",0,"No",0,0,0,0,0.0000208637732550501,0.0000191340837642729,"No"
26,0,54,3,0.3,"Advanced/Professional",0,"No",0,0,1,0,0.00708716721542687,0.0108861059799153,"No"
29,4,134,2,3.3,"Undergrad",204,"No",0,0,0,0,0.0389014549561927,0.0419864667173696,"No"
62,36,83,4,2.4,"Advanced/Professional",0,"No",1,0,0,0,0.109351408354274,0.0921638750854439,"No"
51,26,52,4,1.8,"Advanced/Professional",0,"No",0,0,1,0,0.0235734250260141,0.0231578932313756,"No"
65,40,118,1,1.3,"Undergrad",333,"No",0,1,1,1,0.0862963392266249,0.052313904184311,"No"
30,5,80,4,2.2,"Graduate",0,"No",1,0,1,0,0.0297485682953725,0.0397426376047693,"No"
60,34,51,3,1.4,"Advanced/Professional",0,"No",0,0,0,0,0.0250019194075491,0.022067296513867,"No"
30,6,115,4,3.8,"Graduate",0,"Yes",0,0,1,0,0.549986385521161,0.612510997089208,"Yes"
54,28,140,1,2.9,"Undergrad",0,"No",0,0,1,0,0.0144693330388047,0.0155410321657976,"No"
61,35,31,2,0.3,"Undergrad",0,"No",0,0,1,0,0.0000250750867659669,0.0000246311193860088,"No"
37,11,44,4,0.2,"Undergrad",0,"No",0,0,0,1,0.0000912437060861594,0.000122799165382959,"No"
64,38,35,1,0.5,"Advanced/Professional",0,"No",0,0,1,0,0.00122659318946787,0.00105910911532301,"No"
42,18,83,4,2,"Advanced/Professional",0,"No",0,0,1,0,0.129447761841997,0.138414873756712,"No"
34,10,152,2,6.5,"Undergrad",0,"No",0,0,0,0,0.164908419930655,0.189907656506131,"No"
47,23,28,4,0.6,"Undergrad",0,"No",0,0,1,0,0.0000675173894074384,0.0000739765103329597,"No"
55,30,70,3,2,"Graduate",0,"No",0,0,1,1,0.0143965677397154,0.0134384753385824,"No"
26,0,102,4,2.3,"Advanced/Professional",0,"No",0,0,0,0,0.424204487858523,0.51863436379556,"Yes"
49,25,44,4,0.9,"Graduate",194,"No",0,0,1,0,0.0160029437217167,0.0124604757149128,"No"
23,-1,12,4,1,"Undergrad",0,"No",1,0,0,1,0.00000420228487803053,0.0000059894993617093,"No"
30,6,69,4,3.4,"Undergrad",188,"No",0,0,0,1,0.00101250264329225,0.0010026097748646,"No"
43,19,132,1,5,"Undergrad",0,"No",0,0,0,0,0.0263022339393203,0.0279267350851253,"No"
31,6,44,4,0.8,"Undergrad",122,"No",0,0,1,0,0.000163498965946881,0.00020214279766494,"No"
34,8,34,2,2,"Advanced/Professional",0,"No",1,0,1,0,0.000557108311722334,0.000708586343658951,"No"
37,12,132,2,3.9,"Undergrad",0,"No",0,0,0,0,0.0334927566435237,0.0415466792322721,"No"
48,22,28,1,1.4,"Advanced/Professional",75,"No",0,0,1,0,0.000846735955519369,0.000817930558788884,"No"
37,11,71,2,1.8,"Undergrad",127,"No",1,0,0,0,0.000195263561465274,0.000214503113849615,"No"
31,5,42,2,2,"Advanced/Professional",0,"No",0,0,1,0,0.00286902987735849,0.00392262044224431,"No"
56,31,35,3,0.1,"Graduate",114,"No",0,0,0,0,0.00848950049982948,0.00682893757760234,"No"
30,4,81,2,0.2,"Undergrad",0,"No",0,0,1,0,0.000313031658337205,0.000498817828624588,"No"
61,35,91,2,2,"Undergrad",0,"No",0,0,1,0,0.00130984079847041,0.00127049212580195,"No"
32,7,129,4,5.2,"Graduate",0,"Yes",0,0,0,1,0.726600986837577,0.76385447063846,"Yes"
57,32,84,4,1.3,"Advanced/Professional",0,"No",0,0,0,1,0.104325411295153,0.0923871764680781,"No"
33,7,15,1,0.4,"Graduate",82,"No",1,1,1,1,0.00130744265306266,0.0016383312103234,"No"
45,21,83,4,2,"Advanced/Professional",0,"No",0,0,1,0,0.134552025135915,0.138414873756712,"No"
31,6,83,4,1.8,"Advanced/Professional",0,"No",0,0,1,0,0.103654192865483,0.134096222828117,"No"
42,18,158,2,0.4,"Graduate",277,"Yes",0,0,0,1,0.746637165574839,0.694768838371819,"Yes"
31,6,64,2,0.1,"Undergrad",0,"No",0,0,1,1,0.0000405297393701541,0.0000590840109446596,"No"
65,40,29,1,1.5,"Graduate",0,"No",0,0,0,0,0.00228889299704743,0.00181028629307365,"No"
60,34,64,3,2.5,"Undergrad",0,"No",0,0,1,0,0.000520702251668299,0.000501822256697208,"No"
62,32,142,2,2.8,"Advanced/Professional",0,"Yes",0,0,0,1,0.565196408845298,0.568423797660914,"Yes"
44,19,61,3,2.7,"Graduate",0,"No",0,0,0,0,0.0476481020873002,0.0507580047669713,"No"
41,16,44,1,0.3,"Advanced/Professional",0,"No",0,0,0,0,0.00311149614795141,0.00352855377768218,"No"
54,30,54,1,1.6,"Advanced/Professional",185,"No",0,0,1,0,0.00584292635874729,0.00408170994005107,"No"
48,24,25,4,0.5,"Graduate",0,"No",0,0,0,0,0.00743187377482213,0.00740205895992824,"No"
67,43,79,4,1.7,"Graduate",215,"No",0,1,1,1,0.785196481924772,0.683608980666467,"Yes"
24,-2,118,2,7.2,"Undergrad",0,"No",1,0,1,0,0.00334605617192917,0.00492514690894387,"No"
26,0,19,1,0.1,"Graduate",121,"No",0,0,1,0,0.000286907001797496,0.000380928818462636,"No"
30,5,40,4,1.7,"Graduate",0,"No",0,0,1,0,0.00826503207525983,0.0113398467304502,"No"
36,12,59,3,2,"Undergrad",216,"No",0,0,0,0,0.000742580070866499,0.000679516560213997,"No"
45,21,39,2,2.1,"Advanced/Professional",0,"No",0,0,0,1,0.0023639062688181,0.00226311050092819,"No"
33,7,111,2,1.3,"Undergrad",0,"No",0,0,1,0,0.00248672118860747,0.00374082752059847,"No"
33,8,62,1,1,"Undergrad",0,"No",0,0,1,0,0.0000700306198120174,0.0000990842324993407,"No"
40,14,69,1,1.5,"Advanced/Professional",0,"No",0,0,0,0,0.0166072969622562,0.0196541141367019,"No"
27,3,35,1,1.8,"Graduate",0,"No",0,0,0,0,0.00208186098649069,0.00274790385155582,"No"
60,34,65,4,1.7,"Graduate",0,"No",1,0,1,0,0.0164506715173601,0.0149993222749486,"No"
64,34,179,2,4.5,"Advanced/Professional",400,"Yes",0,0,0,0,0.988729691573543,0.980421442003768,"Yes"
59,34,38,4,1.7,"Undergrad",0,"No",0,0,0,1,0.000125890113930869,0.000112454391426977,"No"
57,33,61,3,2.67,"Undergrad",0,"No",0,0,1,0,0.000472977919703035,0.000431766962335415,"No"
37,13,33,4,0.4,"Graduate",0,"No",0,0,0,0,0.00997577384533511,0.0117441331055498,"No"
39,14,40,1,2.5,"Advanced/Professional",0,"No",0,0,1,0,0.00180727124622174,0.00206700786841997,"No"
56,26,62,3,1.4,"Advanced/Professional",0,"No",0,0,1,0,0.018402672560489,0.0213911305826236,"No"
25,-1,40,3,2.4,"Graduate",0,"No",0,0,1,0,0.00460509461693215,0.00701428898788066,"No"
32,8,119,4,5,"Advanced/Professional",0,"Yes",0,0,1,0,0.674318356750879,0.711242734462404,"Yes"
37,12,123,4,3.1,"Graduate",253,"Yes",0,1,1,1,0.977881070867334,0.975662515501127,"Yes"
50,26,52,4,0.1,"Advanced/Professional",0,"No",0,0,0,0,0.0350824046940031,0.0336941083442042,"No"
62,36,58,1,0.8,"Graduate",0,"No",0,0,0,0,0.0102548753012163,0.00914637087048015,"No"
59,34,23,4,0.4,"Graduate",78,"No",0,0,0,0,0.00806017788117236,0.00644491194080489,"No"
58,32,38,3,2.2,"Advanced/Professional",0,"No",0,0,1,0,0.00644797815212106,0.00588556194345405,"No"
43,18,78,4,1.9,"Advanced/Professional",0,"No",0,0,0,0,0.17779463452249,0.189723266722974,"No"
33,7,84,1,2.9,"Advanced/Professional",0,"No",0,0,1,0,0.0235993145626838,0.0309968784371716,"No"
28,3,78,4,0.2,"Undergrad",0,"No",0,0,1,1,0.00031191292364235,0.000478581931210366,"No"
35,11,24,1,0.5,"Advanced/Professional",0,"No",0,0,1,1,0.000156197454831919,0.000183815782543662,"No"
29,5,112,2,4.33,"Undergrad",0,"No",0,0,1,1,0.00176228918502385,0.00234210333942852,"No"
46,21,41,1,0.5,"Advanced/Professional",0,"No",0,0,0,0,0.00291659125501597,0.00305395922305356,"No"
54,27,51,3,1,"Graduate",113,"No",1,1,1,1,0.0562453378817909,0.0523267194322092,"No"
46,22,89,4,1.4,"Graduate",0,"No",0,0,1,0,0.165320789778544,0.174140511515241,"No"
65,40,32,1,1.1,"Advanced/Professional",120,"No",0,0,1,0,0.00145094849876076,0.000986069377530114,"No"
64,38,84,1,2,"Undergrad",0,"No",0,0,0,0,0.00101001215792821,0.000905348138856587,"No"
30,6,13,3,0.9,"Advanced/Professional",0,"No",0,0,1,0,0.00079981495259526,0.00102563965949158,"No"
42,18,88,4,0.8,"Undergrad",0,"No",0,0,1,1,0.000830245724601824,0.000978314762689692,"No"
53,28,34,2,0.6,"Advanced/Professional",0,"No",0,0,1,1,0.000668130958021626,0.000632971717997839,"No"
62,38,80,4,1.7,"Graduate",0,"No",0,0,0,0,0.243588736023351,0.206095789277217,"No"
34,10,41,1,1.33,"Undergrad",0,"No",0,0,0,1,0.0000161227686511935,0.0000200219311923582,"No"
62,37,93,3,3,"Advanced/Professional",0,"Yes",0,1,1,1,0.800622266854118,0.772860353454961,"Yes"
59,34,60,2,2.8,"Undergrad",0,"No",0,0,1,0,0.000243993689484939,0.000225478197453461,"No"
47,21,39,3,0.6,"Graduate",0,"No",0,0,1,1,0.00143682737471077,0.00161023813880632,"No"
65,39,22,3,0.7,"Graduate",0,"No",0,0,0,0,0.00412506791523212,0.00348195167895177,"No"
56,32,32,2,0.8,"Undergrad",79,"No",1,0,1,0,0.0000100441369249272,0.00000838275234613181,"No"
44,19,40,4,1.9,"Advanced/Professional",84,"No",0,0,0,0,0.0244449410219824,0.0229242252242224,"No"
56,32,23,4,0.7,"Undergrad",0,"No",0,0,1,1,0.0000201343340738496,0.0000187890263084682,"No"
53,28,173,4,2.7,"Undergrad",427,"Yes",0,0,1,0,0.542208814216266,0.413890119826382,"No"
35,5,81,4,4,"Advanced/Professional",0,"No",0,0,1,0,0.119296717991378,0.170424409439841,"No"
51,27,53,1,1.8,"Advanced/Professional",0,"No",0,0,0,1,0.00305527284675352,0.00270646297194242,"No"
46,21,42,4,1.9,"Advanced/Professional",0,"No",0,0,1,0,0.0123878106873764,0.013008593657018,"No"
58,32,44,1,0.8,"Graduate",0,"No",0,0,0,0,0.004190656408746,0.00393938053375622,"No"
42,18,29,1,0.3,"Advanced/Professional",0,"No",0,0,1,0,0.000650442447560684,0.00071022962392892,"No"
54,24,69,3,1.4,"Advanced/Professional",132,"No",0,0,1,0,0.0321076223128772,0.0323152166901521,"No"
57,32,44,2,1.9,"Graduate",157,"No",0,0,0,0,0.0122868476222229,0.00885599442982541,"No"
29,3,190,2,4.5,"Undergrad",246,"No",0,0,1,1,0.20189238103089,0.214002751577767,"No"
54,28,82,4,2.6,"Advanced/Professional",294,"No",0,0,0,0,0.34745416435529,0.253278485392482,"No"
53,26,14,2,1,"Graduate",83,"No",0,0,0,0,0.00131912717402077,0.00123045809189938,"No"
42,18,65,3,2.1,"Advanced/Professional",0,"No",0,0,1,1,0.00954015262067597,0.00995906123831878,"No"
57,32,38,2,2.1,"Advanced/Professional",0,"No",0,0,0,0,0.00731764869130303,0.00628604615067347,"No"
63,39,50,1,0,"Graduate",166,"No",0,0,0,0,0.00753183088646204,0.00488674820967306,"No"
44,19,68,1,3.7,"Advanced/Professional",0,"No",0,0,1,0,0.0132625449196887,0.0138674390937781,"No"
52,28,21,4,0.5,"Graduate",0,"No",0,0,1,0,0.00300871832743857,0.00290476131312287,"No"
59,34,21,2,0.5,"Graduate",0,"No",0,0,1,0,0.000939304978655486,0.000853886637154846,"No"
30,4,40,4,0.8,"Undergrad",0,"No",0,0,1,0,0.000102386313146593,0.000158674282292319,"No"
32,6,83,4,2.2,"Graduate",0,"No",0,0,0,0,0.199568567373762,0.254405200351975,"No"
46,20,99,3,1.1,"Undergrad",0,"No",0,0,0,0,0.0053542806580359,0.00645165171917265,"No"
60,36,59,1,0,"Graduate",0,"No",1,0,0,0,0.00297266167650437,0.00246868966133787,"No"
28,2,53,3,2.4,"Graduate",0,"No",0,0,1,0,0.0104573512200588,0.0152811969192259,"No"
50,26,11,4,0.2,"Undergrad",0,"No",1,0,0,0,0.0000145178521238902,0.0000144232349776767,"No"
29,-1,71,2,1.75,"Advanced/Professional",0,"No",0,0,0,0,0.0253688372004422,0.0419073617459685,"No"
40,15,171,2,3.3,"Undergrad",0,"No",0,0,1,0,0.138880759767152,0.170052073286899,"No"
38,14,49,3,2.8,"Undergrad",0,"No",0,0,0,0,0.000368723619417609,0.000429667706914641,"No"
41,16,81,2,0.4,"Undergrad",146,"No",0,0,1,1,0.00016948607351149,0.000174703390488944,"No"
48,22,54,1,1.2,"Graduate",0,"No",0,0,0,0,0.00713441384394997,0.00773696829873472,"No"
64,39,73,3,2.2,"Undergrad",0,"No",1,0,0,1,0.000200339200071846,0.000162367485577063,"No"
66,41,59,3,2.4,"Undergrad",0,"No",0,0,0,0,0.000895378633507291,0.000731228121989389,"No"
43,17,21,3,1.5,"Undergrad",0,"No",0,0,0,0,0.0000514140548336036,0.000062158898903717,"No"
52,28,52,4,0.1,"Advanced/Professional",121,"No",0,0,0,0,0.0422880441006945,0.0336941083442042,"No"
39,14,18,4,0.2,"Advanced/Professional",0,"No",1,0,0,0,0.00116628602587635,0.00132324892530304,"No"
30,5,85,4,1.8,"Advanced/Professional",0,"No",0,0,1,0,0.113861655021966,0.148788597191223,"No"
53,27,65,4,2.8,"Graduate",0,"No",0,0,0,1,0.04313771101632,0.0414444629749768,"No"
53,29,141,2,0.2,"Advanced/Professional",0,"Yes",0,0,0,0,0.706337662712294,0.695081359962495,"Yes"
46,21,53,4,1.9,"Advanced/Professional",0,"No",0,0,0,0,0.0478950947059973,0.0490166707687029,"No"
29,3,10,4,0.4,"Undergrad",87,"No",0,0,1,1,0.00000594658021436977,0.00000809464762404238,"No"
56,30,75,1,1.9,"Graduate",125,"No",0,0,1,0,0.0185626253480812,0.0154901923492776,"No"
48,23,23,4,0.4,"Graduate",122,"No",0,0,0,0,0.00727335373332886,0.00644491194080489,"No"
61,36,133,1,2.6,"Undergrad",0,"No",0,0,1,0,0.0104262908965707,0.00968502025587808,"No"
41,17,129,1,3.4,"Undergrad",0,"No",0,0,0,1,0.0054060872761771,0.00599256131985878,"No"
48,23,168,2,2.8,"Undergrad",308,"No",0,0,1,0,0.172190867781657,0.134863283706423,"No"
37,12,52,2,1.1,"Graduate",0,"No",0,0,1,0,0.00492245709871847,0.0061938133830404,"No"
47,22,114,1,0.6,"Undergrad",0,"No",1,1,1,1,0.00928876492718845,0.011014098304244,"No"
29,3,81,1,2.9,"Advanced/Professional",0,"No",0,0,0,0,0.0378789549212352,0.050871505157186,"No"
43,19,63,3,2.1,"Advanced/Professional",0,"No",0,0,0,0,0.0494217468611194,0.0503828072771527,"No"
57,32,70,3,1.6,"Advanced/Professional",0,"No",0,0,0,0,0.0774280584444786,0.068857960436074,"No"
58,34,63,4,1.6,"Graduate",0,"No",0,0,0,0,0.0966466799415491,0.0834653073141217,"No"
46,20,72,2,1.7,"Graduate",75,"No",0,0,1,0,0.0220039179551604,0.022819043742987,"No"
44,18,91,2,0.8,"Advanced/Professional",0,"No",0,0,1,0,0.0492913732345145,0.0578266542989874,"No"
51,25,163,2,1.3,"Advanced/Professional",0,"Yes",0,0,1,0,0.828598820660101,0.840232919184875,"Yes"
55,30,28,4,0.1,"Advanced/Professional",149,"No",0,0,1,1,0.00179967764280612,0.00136794088321234,"No"
59,34,74,4,0.7,"Undergrad",0,"No",0,0,1,1,0.000430757627749952,0.000411773938910045,"No"
30,4,11,1,0.1,"Graduate",0,"No",0,0,1,1,0.0000551240332651842,0.000079234543902037,"No"
54,28,108,4,1.9,"Graduate",0,"Yes",0,0,1,0,0.41365631347409,0.422007629990686,"No"
35,10,23,4,1.1,"Advanced/Professional",0,"No",0,0,0,1,0.00205594758083313,0.00243703582484321,"No"
41,17,143,2,2.7,"Advanced/Professional",209,"Yes",0,0,1,0,0.709168706899966,0.669522325249534,"Yes"
42,17,154,3,4.9,"Undergrad",0,"Yes",0,1,1,1,0.726071738352542,0.763080082420951,"Yes"
47,23,75,1,2.6,"Graduate",0,"No",0,0,0,1,0.0124968486529043,0.011986628231729,"No"
59,35,88,2,1.6,"Undergrad",278,"No",0,0,0,0,0.00323828993112197,0.00197672494711571,"No"
47,22,22,1,0.4,"Advanced/Professional",0,"No",0,0,1,0,0.00044812178616611,0.000473611092168123,"No"
51,25,99,2,2.4,"Graduate",0,"No",0,0,0,0,0.209639213495301,0.214794809142744,"No"
45,19,93,2,1.7,"Graduate",0,"No",0,0,0,0,0.127738641427318,0.143324164970843,"No"
50,26,21,1,0.2,"Undergrad",89,"No",0,0,1,0,0.00000768978227380319,0.00000714981965795844,"No"
63,37,31,1,0.5,"Advanced/Professional",0,"No",0,0,1,0,0.000950477133564841,0.000831512978359043,"No"
49,25,13,1,0.9,"Advanced/Professional",0,"No",0,0,1,0,0.00031222690651772,0.000301097454393539,"No"
43,19,81,4,0.2,"Advanced/Professional",0,"No",0,0,0,1,0.0619144513781868,0.0648705714361109,"No"
59,33,88,4,1.9,"Graduate",0,"No",0,0,0,0,0.320987080922465,0.304153754015424,"No"
40,16,61,3,2.1,"Advanced/Professional",0,"No",0,0,0,0,0.0422305837994582,0.0448951609967872,"No"
48,23,29,1,1.3,"Graduate",0,"No",0,0,0,0,0.00170740708341403,0.0017451707915549,"No"
35,8,43,2,1.67,"Graduate",0,"No",0,0,0,0,0.00589138515790859,0.00799819667700832,"No"
50,23,9,1,0.5,"Graduate",98,"No",0,0,1,0,0.000225603343375152,0.000223800409523399,"No"
49,25,39,3,1.9,"Graduate",0,"No",0,0,0,0,0.0126008742745558,0.0120414102105132,"No"
46,22,89,1,2.7,"Undergrad",0,"No",1,1,1,1,0.00330881375049474,0.00359108374494833,"No"
64,40,21,2,0.3,"Advanced/Professional",0,"No",0,0,0,0,0.00212453449348956,0.00162179985149571,"No"
45,21,29,1,0.3,"Advanced/Professional",105,"No",0,0,1,1,0.000270892214639505,0.000239819270181362,"No"
52,27,43,4,0.2,"Graduate",0,"No",0,0,0,1,0.00720744723214589,0.00703324976891866,"No"
58,34,30,3,0.4,"Graduate",0,"No",0,0,0,0,0.00619566107917829,0.00533884686681372,"No"
53,26,8,1,0.5,"Graduate",0,"No",0,0,0,1,0.000138927868844163,0.000142862758456521,"No"
57,27,39,3,1,"Advanced/Professional",0,"No",1,0,0,1,0.000940807735726938,0.000999213697219976,"No"
56,32,60,1,1.8,"Advanced/Professional",227,"No",0,0,1,0,0.00949038686762414,0.00607665938769561,"No"
50,24,91,1,0.8,"Advanced/Professional",0,"No",0,0,1,0,0.029828537106265,0.0321731526464337,"No"
60,34,78,3,4.4,"Undergrad",0,"No",1,0,0,0,0.00110803574149867,0.000974188248250061,"No"
43,19,161,2,7.6,"Undergrad",464,"No",0,0,1,0,0.306332213607713,0.197551873695095,"No"
46,21,68,1,0.2,"Graduate",0,"No",0,0,1,0,0.00662281052418849,0.00748266342925342,"No"
51,26,55,3,2,"Graduate",93,"No",0,0,1,0,0.0180361663844516,0.0160156048113217,"No"
60,35,24,1,1.5,"Graduate",0,"No",0,0,0,0,0.00157452923340533,0.00133810252272943,"No"
37,12,63,4,2.1,"Advanced/Professional",0,"No",0,0,1,0,0.0388419281474625,0.0464865345628796,"No"
52,28,54,4,0.1,"Advanced/Professional",0,"No",0,0,0,1,0.0143703994093561,0.0131091540497223,"No"
54,29,81,1,0.1,"Advanced/Professional",0,"No",0,0,0,0,0.0325009664789565,0.0310681649372389,"No"
54,28,61,3,3,"Graduate",0,"No",0,0,1,1,0.00972791085140174,0.00940108721948156,"No"
59,35,78,2,2.8,"Undergrad",0,"No",0,0,1,0,0.000754108521145562,0.000670160912782303,"No"
43,17,48,3,2.2,"Graduate",0,"No",0,0,0,1,0.00665982230376004,0.00743904282311331,"No"
52,26,158,2,3.7,"Advanced/Professional",251,"Yes",0,0,0,1,0.856907129656676,0.803642958345757,"Yes"
57,31,52,1,1.4,"Undergrad",0,"No",0,0,1,0,0.0000568145149992378,0.0000582064470713356,"No"
58,33,42,4,1.7,"Undergrad",0,"No",0,0,0,0,0.000456862306911763,0.000424356282910538,"No"
59,33,18,2,0.2,"Advanced/Professional",0,"No",0,0,0,0,0.00147007093748596,0.00132824486985069,"No"
57,31,40,2,0.3,"Undergrad",0,"No",1,1,1,1,0.000210345134594904,0.000220496441854669,"No"
47,23,12,4,0.5,"Graduate",0,"No",0,0,0,0,0.00336534551686115,0.00338300758886826,"No"
45,19,19,3,1.5,"Undergrad",94,"No",0,0,1,1,0.00000889901538382059,0.00000925096709687992,"No"
47,22,89,4,1.9,"Advanced/Professional",0,"No",0,0,1,0,0.176774069864984,0.18488113561019,"No"
63,38,102,4,3.4,"Graduate",0,"No",0,0,0,0,0.624250902978374,0.573271926079279,"Yes"
50,24,155,1,7.3,"Undergrad",0,"No",0,0,1,1,0.0283026518820675,0.0287676589815675,"No"
42,18,135,2,3.3,"Undergrad",0,"No",1,1,1,1,0.0939152899794138,0.107403713848866,"No"
26,0,195,3,6.33,"Advanced/Professional",0,"Yes",1,1,1,0,0.999438945114536,0.999616879674331,"Yes"
53,29,20,1,0.2,"Undergrad",131,"No",0,0,1,1,0.00000276702310081598,0.00000227135728344745,"No"
54,28,42,4,2.5,"Undergrad",0,"No",0,0,1,1,0.0000807983407998667,0.0000825801912924418,"No"
66,42,95,2,0,"Advanced/Professional",0,"No",0,0,1,0,0.078465281132178,0.0632473270175129,"No"
63,38,41,2,1.5,"Undergrad",173,"No",0,0,1,1,0.0000276165424962581,0.0000189810386359013,"No"
58,34,150,1,7.4,"Undergrad",481,"No",0,0,1,0,0.131753502513772,0.0619487593181948,"No"
65,41,91,2,0,"Advanced/Professional",146,"No",0,0,0,0,0.142775279817708,0.096235769301065,"No"
33,9,73,4,3.4,"Undergrad",140,"No",0,0,1,0,0.0017637253267276,0.00188193430092775,"No"
61,37,20,2,0.3,"Advanced/Professional",0,"No",0,0,1,0,0.000925359244845303,0.000760404011795048,"No"
26,1,54,2,1.6,"Advanced/Professional",0,"No",1,0,0,0,0.0032800294256224,0.00442372023570105,"No"
45,19,128,4,6,"Advanced/Professional",0,"Yes",0,0,1,0,0.828380310059837,0.836140325846275,"Yes"
65,41,170,4,6.1,"Graduate",0,"Yes",0,1,1,1,0.999358387139145,0.999164793902557,"Yes"
32,8,14,3,0.9,"Advanced/Professional",111,"No",0,0,0,0,0.00210389272823087,0.00218684042654578,"No"
41,15,93,1,2.8,"Advanced/Professional",0,"No",0,0,1,0,0.0437964528380724,0.0513750629727805,"No"
51,26,62,4,1.8,"Advanced/Professional",119,"No",0,0,1,0,0.0492303988203178,0.0416233863971402,"No"
58,33,60,4,1.3,"Advanced/Professional",0,"No",0,0,1,0,0.0376185985687839,0.0339146433592676,"No"
63,38,85,4,0.1,"Graduate",0,"No",0,0,0,1,0.0946747644281206,0.0812358900420732,"No"
27,0,34,1,2,"Graduate",112,"No",0,0,0,1,0.000714501852938277,0.000907252734635016,"No"
38,14,44,2,1.7,"Undergrad",0,"No",0,0,0,0,0.000118091255885259,0.000140551872558923,"No"
49,24,13,4,0.8,"Undergrad",111,"No",0,0,1,0,0.0000326471606231958,0.0000309499814908081,"No"
59,35,52,4,1.5,"Undergrad",0,"No",0,0,1,1,0.000141879748849792,0.000125920170351683,"No"
32,8,42,1,0.2,"Advanced/Professional",102,"No",0,0,1,0,0.00137752935515422,0.0015306564770774,"No"
64,38,143,2,6.4,"Advanced/Professional",0,"Yes",1,1,1,0,0.986956125366058,0.98398847547757,"Yes"
59,33,10,4,0.7,"Advanced/Professional",0,"No",0,0,1,0,0.00165346622273715,0.00152147519062927,"No"
61,37,158,2,6,"Undergrad",306,"No",1,1,1,1,0.591591556851443,0.442832440678974,"No"
53,26,12,2,1,"Graduate",0,"No",0,0,0,1,0.000360990645816498,0.000368245268502409,"No"
36,10,82,2,2.8,"Undergrad",0,"No",0,0,0,1,0.00044362794493132,0.000579035186013332,"No"
26,2,182,2,3.2,"Graduate",0,"Yes",0,0,0,0,0.972066576603439,0.979676373342717,"Yes"
35,11,38,1,1.7,"Undergrad",0,"No",0,0,0,1,0.0000147459257018484,0.0000178695496126673,"No"
34,10,92,2,2.7,"Undergrad",0,"No",1,1,0,1,0.0125375640640573,0.0157795394268433,"No"
38,14,63,1,3.6,"Graduate",0,"No",1,0,1,0,0.0027659245616672,0.00302856128955761,"No"
53,28,181,1,8.1,"Undergrad",0,"No",0,0,1,0,0.342266638613432,0.329094913613654,"No"
64,39,101,4,3.4,"Graduate",0,"No",0,0,0,1,0.354039391880429,0.299118031227169,"No"
30,3,32,1,2,"Graduate",0,"No",0,0,1,1,0.000274880769248222,0.000400247441429378,"No"
40,10,29,1,0.75,"Advanced/Professional",0,"No",0,0,1,0,0.000523057294105209,0.000771315328759677,"No"
55,30,42,2,2,"Graduate",196,"No",0,0,0,1,0.00396277947522857,0.00271384344080626,"No"
28,2,55,3,1.1,"Graduate",0,"No",0,0,0,0,0.0185262719432759,0.0269769927482635,"No"
50,25,19,4,0.4,"Graduate",103,"No",0,0,1,1,0.000963287519656158,0.000854533903028753,"No"
27,3,18,1,0.4,"Advanced/Professional",0,"No",0,0,0,0,0.00056791341785462,0.000746736387852299,"No"
40,15,71,3,3,"Undergrad",272,"No",0,0,1,0,0.000990628664580213,0.000840031651027865,"No"
38,12,45,4,1.2,"Graduate",138,"No",0,0,1,0,0.0129942107047372,0.0139659723387332,"No"
42,17,53,4,1.9,"Advanced/Professional",0,"No",0,0,1,0,0.0223849695117258,0.0250112704566123,"No"
37,13,64,1,1.5,"Advanced/Professional",0,"No",0,0,1,0,0.00630396292577057,0.00731789749122954,"No"
33,8,39,4,0.8,"Undergrad",0,"No",0,0,1,0,0.000105640120355398,0.000149354371309023,"No"
28,4,85,3,2.5,"Undergrad",0,"No",0,0,1,0,0.00125550808597637,0.0017870504768454,"No"
45,20,61,3,2.7,"Graduate",0,"No",0,0,0,1,0.0172263490843753,0.0177272189560738,"No"
56,32,23,1,1.2,"Advanced/Professional",127,"No",0,0,1,1,0.000275815662026848,0.000196728071914685,"No"
37,12,72,4,0.7,"Advanced/Professional",0,"No",0,0,0,0,0.0972317944395029,0.115552048023919,"No"
46,22,113,2,3.3,"Undergrad",0,"No",0,0,0,1,0.00402449230905716,0.00413118847454858,"No"
57,31,25,2,0.7,"Graduate",103,"No",0,0,0,0,0.00274137098268319,0.00226427803220845,"No"
30,5,14,4,0.5,"Advanced/Professional",0,"No",0,0,1,0,0.00137515559707565,0.00186787210088972,"No"
63,37,61,1,2.5,"Advanced/Professional",0,"No",0,0,0,0,0.0177320963074327,0.0146225735802488,"No"
34,10,44,1,1.33,"Undergrad",0,"No",0,0,1,0,0.0000270207115212292,0.0000354047548730373,"No"
60,35,42,3,1.5,"Undergrad",0,"No",0,0,0,1,0.0000845970862400331,0.0000748039323352713,"No"
