Rowid,vehicle_model_id,package_id,travel_type_id,from_area_id,to_area_id,from_city_id,to_city_id,online_booking,mobile_site_booking,from_date_DOW,from_date_Hour,booking_created_DOW,trip_length,Car_Cancellation
8812,12,0,2,625,393,15,0,1,0,Friday,13,Friday,27.86814301,0
8813,65,0,2,396,393,15,0,0,0,Friday,7,Friday,31.37256465,0
8814,12,0,2,1089,1230,15,0,1,0,Thursday,19,Thursday,15.08304849,1
8815,89,0,2,450,393,15,0,1,0,Friday,6,Friday,30.88368286,0
8816,12,0,2,515,452,15,0,0,1,Thursday,21,Thursday,9.41949196,1
8817,12,0,2,1198,463,15,0,1,0,Friday,5,Friday,8.054031384,1
8818,12,0,2,122,572,15,0,0,1,Thursday,22,Thursday,8.768395288,0
8819,12,0,2,1089,1337,15,0,0,1,Friday,3,Friday,2.179556868,1
8820,12,0,2,1017,1021,15,0,1,0,Friday,18,Friday,10.90265409,0
8821,12,1,3,1095,0,0,0,1,0,Friday,13,Friday,0,0
8822,89,0,2,450,1393,15,0,0,0,Friday,11,Friday,30.89436218,0
8823,12,0,2,1253,1150,15,0,1,0,Friday,12,Friday,14.27341556,0
8824,12,0,2,1150,1253,15,0,1,0,Friday,17,Friday,14.27341556,1
8825,12,0,2,58,585,15,0,1,0,Friday,17,Friday,10.18096984,1
8826,12,0,2,182,585,15,0,1,0,Friday,5,Friday,8.997169169,1
8827,12,1,3,293,0,0,0,0,0,Friday,19,Friday,0,0
8828,12,4,3,1017,0,0,0,0,0,Friday,10,Friday,0,0
8829,12,0,2,1086,393,15,0,1,0,Friday,12,Friday,33.14941787,0
8830,65,0,2,393,212,15,0,1,0,Saturday,23,Saturday,25.19664036,0
8831,89,1,3,1335,0,0,0,1,0,Friday,16,Friday,0,1
8832,12,0,2,1026,1192,15,0,0,0,Friday,18,Friday,14.25985393,0
8833,12,0,1,396,0,15,55,0,0,Saturday,0,Saturday,0,0
8834,12,0,2,293,393,15,0,1,0,Saturday,6,Saturday,39.25760818,0
8835,12,4,3,953,0,0,0,0,0,Tuesday,0,Tuesday,0,0
8836,85,0,2,1041,393,15,0,1,0,Saturday,3,Saturday,25.47574996,0
8837,90,0,2,87,1056,15,0,1,0,Friday,23,Friday,5.666234223,0
8838,89,0,2,142,393,0,0,0,0,Saturday,3,Saturday,33.63150638,0
8839,28,0,2,603,571,0,0,0,0,Friday,23,Friday,9.636688157,0
8840,12,0,2,1041,1390,15,0,1,0,Friday,21,Friday,2.610048937,1
8841,12,0,2,502,393,0,0,0,0,Saturday,1,Saturday,36.64816529,0
8842,65,0,1,571,0,15,32,1,0,Saturday,6,Saturday,0,0
8843,12,0,2,1021,585,15,0,1,0,Saturday,5,Saturday,6.436627609,0
8844,12,4,3,212,0,0,0,0,1,Saturday,10,Saturday,0,0
8845,65,4,3,571,0,0,0,0,0,Saturday,8,Saturday,0,0
8846,65,0,1,1282,0,15,147,0,0,Saturday,6,Saturday,0,0
8847,24,0,2,238,393,0,0,0,0,Saturday,16,Saturday,31.36275399,0
8848,12,0,2,1274,393,15,0,1,0,Saturday,5,Saturday,28.57925897,1
8849,23,0,2,1204,393,15,0,1,0,Monday,4,Monday,26.51158125,0
8850,89,0,2,83,1384,15,0,0,0,Saturday,19,Saturday,17.94293271,0
8851,12,0,2,531,1384,15,0,0,0,Saturday,14,Saturday,5.311960363,0
8852,12,4,3,271,0,0,0,0,1,Sunday,8,Sunday,0,0
8853,12,0,2,168,1280,15,0,1,0,Sunday,22,Sunday,13.31463895,0
8854,87,0,2,1384,142,15,0,1,0,Wednesday,11,Wednesday,14.58149946,0
8855,89,0,2,393,51,15,0,0,1,Sunday,7,Sunday,28.33194808,0
8856,24,0,2,142,393,15,0,1,0,Thursday,10,Thursday,33.63150638,0
8857,12,0,2,393,603,15,0,1,0,Saturday,15,Saturday,27.24424853,0
8858,89,0,2,393,396,15,0,1,0,Sunday,11,Sunday,31.37256465,0
8859,12,2,3,1041,0,0,0,0,0,Saturday,16,Saturday,0,0
8860,12,0,2,409,793,15,0,1,0,Saturday,23,Saturday,6.261619174,1
8861,12,0,2,585,393,0,0,0,0,Sunday,6,Sunday,28.75331927,0
8862,89,0,2,393,571,15,0,1,0,Sunday,10,Sunday,27.59830194,0
8863,12,0,2,601,393,0,0,0,0,Sunday,5,Sunday,24.77869056,0
8864,12,1,3,1313,0,0,0,0,0,Sunday,9,Sunday,0,0
8865,12,1,3,149,0,0,0,0,0,Sunday,10,Sunday,0,0
8866,12,0,2,269,396,15,0,1,0,Sunday,12,Sunday,6.654441482,1
8867,28,0,2,953,393,15,0,1,0,Tuesday,3,Tuesday,37.25673889,0
8868,65,2,3,83,0,0,0,0,0,Sunday,12,Sunday,0,0
8869,24,0,2,393,1133,15,0,1,0,Sunday,17,Sunday,25.11779269,0
8870,12,0,2,667,393,15,0,1,0,Tuesday,4,Tuesday,32.93757605,0
8871,89,0,2,1214,217,15,0,0,1,Monday,11,Monday,3.896073416,0
8872,23,0,2,1098,585,0,0,0,0,Monday,2,Monday,5.406525888,0
8873,12,0,2,393,1279,15,0,1,0,Monday,22,Monday,26.98099397,0
8874,89,0,2,471,393,15,0,1,0,Monday,4,Monday,21.59615673,0
8875,12,0,1,1165,0,15,32,0,0,Monday,6,Monday,0,0
8876,89,0,1,393,0,15,113,0,0,Monday,12,Monday,0,0
8877,12,0,2,768,339,15,0,0,0,Sunday,18,Sunday,13.33871579,0
8878,89,0,2,625,1384,0,0,0,0,Monday,6,Monday,14.42846863,0
8879,12,0,2,572,1350,15,0,0,1,Sunday,21,Sunday,5.393797929,0
8880,12,1,3,145,0,0,0,0,0,Monday,7,Monday,0,0
8881,23,0,2,393,1083,0,0,0,0,Sunday,23,Sunday,35.63873773,0
8882,12,0,2,393,1054,0,0,0,0,Sunday,21,Sunday,35.81915818,0
8883,24,0,2,83,393,0,0,0,0,Monday,7,Monday,30.88713979,0
8884,12,0,2,393,448,15,0,1,0,Monday,15,Monday,31.27182174,0
8885,91,0,2,393,83,0,0,0,0,Monday,15,Monday,30.88713979,0
8886,65,0,2,502,1372,15,0,1,0,Monday,5,Monday,53.35324003,1
8887,65,4,3,824,0,0,0,0,0,Monday,10,Monday,0,0
8888,89,2,3,1017,0,0,0,1,0,Monday,11,Monday,0,0
8889,12,0,2,458,585,15,0,1,0,Tuesday,20,Tuesday,16.99137841,0
8890,12,1,3,1061,0,0,0,0,0,Monday,12,Monday,0,0
8891,65,0,2,353,393,15,0,1,0,Monday,12,Monday,21.96956647,0
8892,12,0,2,571,393,15,0,1,0,Tuesday,15,Tuesday,27.59830194,0
8893,12,0,2,393,1245,15,0,1,0,Monday,23,Monday,30.92469638,0
8894,24,0,2,393,1038,15,0,1,0,Monday,22,Monday,25.44902353,0
8895,23,0,2,571,585,15,0,0,0,Monday,13,Monday,13.70509547,0
8896,24,1,3,142,0,0,0,1,0,Monday,15,Monday,0,0
8897,12,0,2,1384,1198,15,0,1,0,Tuesday,8,Tuesday,14.42846863,1
8898,12,0,2,1190,168,0,0,0,0,Monday,21,Monday,5.350674249,0
8899,23,0,2,1005,393,0,0,0,0,Wednesday,2,Wednesday,35.92613115,0
8900,12,0,2,776,150,15,0,1,0,Monday,17,Monday,15.01336351,1
8901,12,0,2,1147,393,0,0,0,0,Monday,18,Monday,19.82008445,0
8902,12,1,3,571,0,0,0,0,0,Tuesday,11,Tuesday,0,0
8903,12,3,3,393,0,0,0,0,0,Tuesday,7,Tuesday,0,0
8904,12,0,2,515,1371,15,0,1,0,Tuesday,0,Tuesday,2.393416251,1
8905,12,0,2,767,1084,0,0,0,0,Wednesday,17,Wednesday,8.050953192,1
8906,12,0,2,393,730,15,0,1,0,Monday,12,Monday,27.99067325,1
8907,91,0,2,271,393,15,0,1,0,Tuesday,4,Tuesday,28.00079845,0
8908,12,0,2,393,142,15,0,1,0,Monday,23,Monday,33.63150638,0
8909,12,1,3,293,0,0,0,0,0,Tuesday,6,Tuesday,0,0
8910,85,7,3,1017,0,0,0,1,0,Tuesday,7,Tuesday,0,0
8911,12,0,2,1384,409,15,0,1,0,Wednesday,7,Wednesday,8.521337655,0
8912,12,6,3,1388,0,0,0,0,0,Tuesday,7,Tuesday,0,1
8913,28,0,2,393,61,15,0,1,0,Tuesday,4,Tuesday,26.34253047,0
8914,28,0,2,1242,393,15,0,1,0,Wednesday,2,Wednesday,26.07663015,0
8915,65,2,3,1312,0,0,0,0,1,Wednesday,13,Wednesday,0,0
8916,12,0,2,572,1186,15,0,1,0,Tuesday,6,Tuesday,10.26633944,1
8917,12,0,2,393,1103,15,0,0,1,Tuesday,11,Tuesday,21.33049697,0
8918,24,0,2,393,977,0,0,0,0,Wednesday,21,Wednesday,31.74442339,0
8919,12,0,2,393,1056,15,0,1,0,Tuesday,11,Tuesday,32.95439082,0
8920,12,0,2,1160,1371,15,0,1,0,Wednesday,6,Wednesday,7.28427837,1
8921,12,0,2,293,1384,15,0,0,0,Tuesday,17,Tuesday,23.62674775,0
8922,23,0,2,540,393,15,0,0,0,Tuesday,17,Tuesday,31.49150151,0
8923,12,0,2,168,1183,15,0,0,1,Tuesday,19,Tuesday,8.21972516,1
8924,28,0,2,1096,393,15,0,0,0,Tuesday,16,Tuesday,26.12482742,0
8925,12,0,2,1096,393,0,0,0,0,Sunday,4,Sunday,26.12482742,0
8926,65,0,2,269,393,15,0,1,0,Wednesday,4,Wednesday,25.11779269,0
8927,91,0,2,1097,393,0,0,0,0,Wednesday,0,Wednesday,24.99925649,0
8928,12,0,1,580,0,15,41,0,0,Wednesday,7,Wednesday,0,0
8929,28,0,2,393,83,15,0,0,1,Tuesday,22,Tuesday,30.88713979,0
8930,12,4,3,1257,0,0,0,0,0,Tuesday,21,Tuesday,0,0
8931,12,0,2,484,393,0,0,0,0,Wednesday,0,Wednesday,41.25053162,0
8932,24,0,2,353,585,0,0,0,0,Wednesday,4,Wednesday,6.825521522,0
8933,24,4,3,1017,0,0,0,1,0,Wednesday,9,Wednesday,0,0
8934,12,0,2,625,1384,15,0,1,0,Wednesday,9,Wednesday,14.42846863,1
8935,12,0,2,1056,849,15,0,1,0,Wednesday,6,Wednesday,4.021366293,1
8936,85,0,2,1189,1096,0,0,0,0,Wednesday,6,Wednesday,12.44950419,0
8937,12,0,2,393,192,15,0,1,0,Wednesday,23,Wednesday,25.66116374,1
8938,12,0,1,1017,0,15,68,0,0,Wednesday,10,Wednesday,0,0
8939,12,0,1,393,0,15,161,0,0,Friday,3,Friday,0,0
8940,90,0,2,1165,393,15,0,0,0,Thursday,10,Thursday,23.32142193,0
8941,23,0,2,1393,1056,0,0,0,0,Wednesday,19,Wednesday,32.96493293,0
8942,12,1,3,1165,0,0,0,0,0,Wednesday,17,Wednesday,0,0
8943,89,0,2,393,119,15,0,1,0,Wednesday,18,Wednesday,21.01844801,0
8944,12,0,2,1373,585,15,0,1,0,Saturday,4,Saturday,6.802941097,0
8945,12,0,2,376,1053,0,0,0,0,Thursday,9,Thursday,7.792431056,0
8946,12,2,3,393,0,0,0,0,0,Thursday,9,Thursday,0,0
8947,12,0,2,393,1191,15,0,1,0,Thursday,15,Thursday,24.20900394,0
8948,12,0,2,393,220,15,0,1,0,Thursday,9,Thursday,24.4135388,0
8949,12,0,2,393,571,15,0,1,0,Wednesday,22,Wednesday,27.59830194,1
8950,12,0,2,105,994,0,0,0,0,Thursday,9,Thursday,14.02621902,0
8951,89,0,2,393,571,15,0,0,0,Friday,3,Friday,27.59830194,0
8952,12,0,2,293,393,0,0,0,0,Thursday,4,Thursday,39.25760818,0
8953,85,0,2,693,585,15,0,1,0,Thursday,13,Thursday,8.304774473,0
8954,85,0,2,977,585,15,0,1,0,Thursday,4,Thursday,4.342770568,0
8955,12,0,2,142,585,15,0,0,0,Thursday,12,Thursday,8.148686849,0
8956,12,0,2,1274,1333,0,0,0,0,Thursday,6,Thursday,11.46848925,1
8957,12,0,2,112,293,0,0,0,0,Thursday,6,Thursday,14.02839989,0
8958,12,0,2,585,1270,15,0,1,0,Sunday,6,Sunday,8.013475593,0
8959,12,0,2,393,1353,15,0,1,0,Thursday,10,Thursday,25.94427586,1
8960,24,6,3,448,0,0,0,0,0,Thursday,8,Thursday,0,0
8961,12,0,2,1289,571,15,0,0,0,Thursday,10,Thursday,16.76335565,0
8962,85,0,2,450,393,15,0,1,0,Thursday,16,Thursday,30.88368286,0
8963,89,0,2,1280,571,15,0,1,0,Thursday,7,Thursday,2.81040594,1
8964,12,0,2,768,393,15,0,0,0,Thursday,9,Thursday,28.66125311,0
8965,12,4,3,466,0,0,0,1,0,Thursday,12,Thursday,0,0
8966,24,0,2,393,849,15,0,1,0,Thursday,17,Thursday,29.62562956,0
8967,12,0,2,1069,393,15,0,1,0,Thursday,13,Thursday,28.64325666,0
8968,23,0,2,1096,585,15,0,1,0,Friday,13,Friday,15.95737088,0
8969,12,0,2,396,330,15,0,1,0,Thursday,19,Thursday,10.72115798,1
8970,12,0,2,393,846,15,0,0,0,Thursday,12,Thursday,27.3234954,0
8971,12,0,2,1257,393,15,0,1,0,Saturday,7,Saturday,31.27674277,0
8972,12,0,2,515,572,15,0,1,0,Thursday,19,Thursday,9.232938208,0
8973,12,0,2,1037,393,0,0,0,0,Friday,0,Friday,32.57612235,0
8974,12,0,2,1095,393,15,0,1,0,Friday,3,Friday,30.88713979,0
8975,65,0,2,58,393,15,0,1,0,Saturday,3,Saturday,36.35534143,0
8976,12,0,2,393,352,0,0,0,0,Thursday,23,Thursday,20.33925573,0
8977,90,0,2,149,393,15,0,0,0,Friday,11,Friday,33.9308967,0
8978,12,0,2,1333,212,15,0,1,0,Thursday,20,Thursday,11.04506461,1
8979,12,0,2,1181,1010,15,0,1,0,Friday,7,Friday,8.34206023,0
8980,28,0,2,1010,1181,15,0,1,0,Friday,18,Friday,8.34206023,0
8981,12,0,2,571,393,15,0,0,0,Saturday,6,Saturday,27.59830194,0
8982,12,0,2,1191,585,0,0,0,0,Friday,5,Friday,5.978352323,0
8983,12,0,2,1353,393,15,0,1,0,Friday,4,Friday,25.94427586,0
8984,12,0,2,763,393,15,0,1,0,Saturday,7,Saturday,28.27896325,0
8985,90,0,2,393,61,15,0,1,0,Friday,12,Friday,26.34253047,0
8986,12,0,2,393,1341,15,0,0,1,Friday,12,Friday,24.51533144,1
8987,89,0,2,393,667,15,0,0,1,Friday,12,Friday,32.93757605,0
8988,12,0,2,393,1113,15,0,0,0,Friday,12,Friday,33.63150638,1
8989,12,0,2,1189,25,15,0,1,0,Friday,11,Friday,8.150528661,1
8990,90,0,2,571,393,15,0,0,0,Friday,15,Friday,27.59830194,0
8991,12,0,2,1097,393,15,0,1,0,Saturday,4,Saturday,24.99925649,0
8992,90,0,2,585,142,15,0,1,0,Friday,22,Friday,8.148686849,0
8993,12,0,2,572,1032,15,0,0,0,Friday,22,Friday,7.689746898,0
8994,28,0,2,1303,393,15,0,0,0,Friday,12,Friday,27.62890516,0
8995,12,0,2,789,393,15,0,0,1,Friday,23,Friday,28.58231872,0
8996,12,0,2,1391,151,15,0,0,0,Sunday,6,Sunday,12.40651394,0
8997,12,0,2,488,393,15,0,1,0,Saturday,8,Saturday,27.4236475,0
8998,24,0,2,393,1038,15,0,1,0,Friday,22,Friday,25.44902353,0
8999,12,0,2,393,488,15,0,0,0,Saturday,10,Saturday,27.4236475,0
9000,12,0,2,571,1068,0,0,0,0,Friday,17,Friday,14.13271428,0
9001,12,0,1,603,0,15,32,0,0,Thursday,9,Thursday,0,0
9002,12,0,2,92,1192,15,0,1,0,Sunday,6,Sunday,12.20190324,0
9003,24,0,2,393,580,15,0,1,0,Monday,11,Monday,27.57169402,0
9004,65,3,3,974,0,15,0,1,0,Saturday,0,Saturday,0,0
9005,12,0,2,393,667,15,0,0,0,Saturday,10,Saturday,32.93757605,0
9006,12,7,3,197,0,15,0,0,0,Saturday,10,Saturday,0,0
9007,65,0,1,1085,0,15,32,0,0,Saturday,6,Saturday,0,0
9008,12,0,2,269,1153,15,0,1,0,Saturday,14,Saturday,15.03343981,0
9009,12,0,2,585,1013,15,0,1,0,Saturday,10,Saturday,9.890350773,0
9010,12,2,3,1373,0,15,0,1,0,Saturday,6,Saturday,0,0
9011,65,0,2,585,603,15,0,1,0,Saturday,4,Saturday,4.108323439,0
9012,12,0,2,601,393,15,0,1,0,Saturday,15,Saturday,24.77869056,0
9013,12,0,2,1354,585,15,0,1,0,Saturday,17,Saturday,10.57996697,1
9014,12,0,2,61,1399,15,0,0,0,Saturday,12,Saturday,3.695673125,0
9015,12,0,2,92,393,15,0,0,0,Saturday,14,Saturday,22.83586765,0
9016,12,0,2,1384,571,15,0,0,0,Sunday,17,Sunday,18.3901208,1
9017,23,0,2,136,1167,15,0,0,0,Saturday,15,Saturday,15.21064873,0
9018,12,0,2,768,776,15,0,0,0,Saturday,14,Saturday,13.80462703,0
9019,24,0,2,1142,393,15,0,1,0,Sunday,6,Sunday,20.33925573,0
9020,65,0,2,410,822,15,0,0,0,Saturday,16,Saturday,6.251988473,0
9021,12,0,2,1382,352,15,0,0,0,Sunday,12,Sunday,11.56137791,0
9022,12,2,3,156,0,15,0,0,0,Sunday,9,Sunday,0,0
9023,12,0,2,1371,269,15,0,1,0,Sunday,12,Sunday,3.433228962,0
9024,12,0,2,832,585,15,0,0,0,Saturday,18,Saturday,13.34597069,0
9025,12,0,2,393,1323,15,0,0,1,Saturday,21,Saturday,37.16678777,0
9026,12,0,1,1390,0,15,178,0,0,Sunday,6,Sunday,0,0
9027,12,0,2,292,1026,15,0,1,0,Sunday,9,Sunday,19.28397869,1
9028,85,0,2,393,1136,15,0,1,0,Monday,23,Monday,23.29359177,0
9029,90,0,2,458,393,15,0,0,0,Sunday,5,Sunday,22.28574371,0
9030,12,0,2,393,171,15,0,0,1,Saturday,23,Saturday,24.41400077,0
9031,12,4,3,1312,0,15,0,0,1,Sunday,3,Sunday,0,0
9032,85,0,2,1038,393,15,0,0,0,Monday,20,Monday,25.44902353,0
9033,65,0,1,197,0,15,32,0,0,Sunday,6,Sunday,0,0
9034,12,0,2,585,85,15,0,1,0,Sunday,6,Sunday,15.91004105,0
9035,12,0,2,1089,393,15,0,1,0,Monday,12,Monday,22.90424567,0
9036,12,0,2,393,450,15,0,0,0,Sunday,18,Sunday,30.88368286,0
9037,12,2,3,479,0,15,0,0,0,Sunday,6,Sunday,0,0
9038,12,0,2,478,393,15,0,1,0,Sunday,3,Sunday,35.12517405,0
9039,12,0,2,393,601,15,0,1,0,Monday,6,Monday,24.77869056,1
9040,12,0,2,393,833,15,0,0,1,Sunday,23,Sunday,26.84718939,0
9041,24,0,2,269,1384,15,0,1,0,Sunday,11,Sunday,16.90112738,0
9042,65,2,3,1304,0,15,0,0,0,Sunday,13,Sunday,0,0
9043,12,0,2,1166,1393,15,0,0,0,Monday,3,Monday,22.89922721,0
9044,12,0,2,393,1086,15,0,1,0,Sunday,16,Sunday,33.14941787,0
9045,12,0,2,822,393,15,0,0,0,Sunday,13,Sunday,25.13420631,0
9046,24,0,2,393,1068,15,0,0,1,Monday,9,Monday,20.43403671,0
9047,12,0,2,572,516,15,0,0,0,Tuesday,5,Tuesday,10.73899969,0
9048,12,3,3,1248,0,15,0,0,0,Sunday,16,Sunday,0,0
9049,65,0,2,410,452,15,0,1,0,Sunday,18,Sunday,12.21387064,1
9050,12,0,2,1084,83,15,0,0,1,Sunday,16,Sunday,10.4191039,1
9051,12,0,2,1147,393,15,0,0,0,Sunday,18,Sunday,19.82008445,0
9052,12,0,2,176,142,15,0,1,0,Monday,7,Monday,9.339716766,1
9053,12,0,2,789,393,0,0,0,0,Monday,4,Monday,28.58231872,0
9054,12,0,2,1034,626,15,0,1,0,Sunday,19,Sunday,8.128383722,1
9055,12,0,2,137,974,15,0,0,1,Monday,6,Monday,31.9726595,0
9056,12,0,2,1041,393,15,0,0,0,Monday,2,Monday,25.47574996,0
9057,90,0,2,571,393,15,0,0,0,Monday,7,Monday,27.59830194,0
9058,12,0,2,330,585,15,0,0,0,Monday,6,Monday,13.24913894,1
9059,12,0,2,1038,1069,15,0,0,1,Monday,7,Monday,3.574059813,1
9060,12,0,2,1039,393,15,0,1,0,Sunday,21,Sunday,25.41183298,0
9061,89,3,3,1165,0,15,0,1,0,Monday,10,Monday,0,0
9062,12,0,2,142,393,15,0,1,0,Monday,5,Monday,33.63150638,1
9063,12,7,3,789,0,15,0,1,0,Monday,11,Monday,0,0
9064,12,0,2,393,1054,15,0,1,0,Monday,20,Monday,35.81915818,0
9065,12,0,2,689,1068,15,0,0,0,Monday,9,Monday,8.793328717,1
9066,28,0,2,1010,393,15,0,0,0,Monday,9,Monday,26.30473585,0
9067,12,0,2,25,1010,15,0,0,0,Tuesday,7,Tuesday,19.00137664,0
9068,12,0,2,83,1166,0,0,0,0,Tuesday,19,Tuesday,8.137250899,0
9069,90,0,2,83,1166,0,0,0,0,Wednesday,19,Wednesday,8.137250899,0
9070,23,0,2,1166,83,0,0,0,0,Wednesday,12,Wednesday,8.137250899,0
9071,12,0,2,393,206,15,0,1,0,Monday,20,Monday,27.38639739,1
9072,12,0,2,846,776,15,0,0,0,Tuesday,21,Tuesday,10.88558572,0
9073,12,0,2,846,776,15,0,0,0,Friday,21,Friday,10.88558572,0
9074,12,0,2,846,776,15,0,0,0,Saturday,21,Saturday,10.88558572,0
9075,90,0,2,1230,393,15,0,1,0,Monday,19,Monday,23.15856185,0
9076,12,0,2,1204,393,15,0,0,0,Tuesday,3,Tuesday,26.51158125,0
9077,90,2,3,393,0,15,0,1,0,Tuesday,7,Tuesday,0,0
9078,85,0,2,1371,117,15,0,0,0,Monday,22,Monday,15.44003357,0
9079,65,0,2,97,1304,15,0,0,0,Monday,18,Monday,5.73645867,0
9080,12,0,2,1384,1082,15,0,0,0,Tuesday,6,Tuesday,17.83667116,0
9081,12,0,2,1388,393,15,0,0,0,Tuesday,4,Tuesday,33.51769447,0
9082,65,0,2,1304,97,15,0,0,0,Tuesday,8,Tuesday,5.73645867,0
9083,12,0,2,393,571,15,0,0,0,Tuesday,22,Tuesday,27.59830194,0
9084,65,0,2,1304,97,15,0,0,0,Tuesday,8,Tuesday,5.73645867,0
9085,12,0,2,433,824,15,0,0,0,Tuesday,16,Tuesday,17.11013952,0
9086,12,7,3,798,0,15,0,0,0,Tuesday,9,Tuesday,0,0
9087,12,0,2,1008,393,15,0,0,0,Tuesday,4,Tuesday,28.65705969,0
9088,12,0,2,1395,689,15,0,1,0,Tuesday,8,Tuesday,3.943886088,1
9089,12,0,2,1395,689,15,0,1,0,Tuesday,8,Tuesday,3.943886088,1
9090,12,0,2,156,393,15,0,1,0,Tuesday,3,Tuesday,19.30518924,1
9091,90,0,2,1021,393,15,0,0,1,Tuesday,17,Tuesday,25.8023853,0
9092,24,0,2,1192,85,15,0,0,0,Tuesday,12,Tuesday,15.91004105,0
9093,12,1,3,585,0,15,0,0,0,Tuesday,13,Tuesday,0,0
9094,85,0,2,1085,585,15,0,1,0,Tuesday,16,Tuesday,11.19457794,0
9095,12,0,2,393,689,15,0,1,0,Wednesday,9,Wednesday,25.58084925,1
9096,89,0,2,122,626,15,0,0,0,Tuesday,9,Tuesday,2.428332477,1
9097,12,0,2,626,122,15,0,0,0,Thursday,17,Thursday,2.428332477,0
9098,89,0,2,626,122,15,0,0,0,Monday,17,Monday,2.428332477,1
9099,89,0,2,626,122,15,0,0,0,Monday,17,Monday,2.428332477,1
9100,85,4,3,784,0,15,0,0,0,Sunday,9,Sunday,0,0
9101,12,0,2,1032,293,15,0,1,0,Tuesday,15,Tuesday,7.50883745,1
9102,12,0,2,1330,1371,15,0,0,0,Tuesday,23,Tuesday,6.257914529,0
9103,12,0,2,393,1096,15,0,0,1,Tuesday,19,Tuesday,26.12482742,0
9104,12,0,1,1166,0,15,116,1,0,Thursday,6,Thursday,0,0
9105,30,2,3,1175,0,15,0,0,0,Friday,9,Friday,0,0
9106,89,0,2,300,1175,15,0,1,0,Tuesday,18,Tuesday,8.471375898,0
9107,12,0,2,450,393,15,0,0,0,Wednesday,6,Wednesday,30.88368286,0
9108,12,1,3,571,0,15,0,0,0,Wednesday,6,Wednesday,0,0
9109,12,0,2,540,393,15,0,1,0,Thursday,4,Thursday,31.49150151,0
9110,12,2,3,1056,0,15,0,0,0,Tuesday,20,Tuesday,0,0
9111,65,0,2,97,1304,0,0,0,0,Tuesday,19,Tuesday,5.73645867,0
9112,65,0,1,392,0,15,31,1,0,Friday,4,Friday,0,0
9113,12,1,3,171,0,15,0,0,0,Thursday,12,Thursday,0,0
9114,12,0,2,393,1166,15,0,0,0,Wednesday,14,Wednesday,22.88827109,0
9115,12,0,2,1052,1349,15,0,0,0,Wednesday,8,Wednesday,9.098295754,0
9116,90,0,2,575,393,15,0,1,0,Wednesday,12,Wednesday,24.20900394,0
9117,24,0,2,1226,293,15,0,1,0,Wednesday,6,Wednesday,18.50385693,0
9118,12,0,2,367,393,15,0,1,0,Wednesday,4,Wednesday,35.03913597,0
9119,65,3,3,376,0,15,0,0,1,Sunday,10,Sunday,0,0
9120,12,0,2,571,167,0,0,0,0,Wednesday,8,Wednesday,12.40312892,0
9121,12,0,2,1282,393,15,0,0,1,Wednesday,7,Wednesday,27.05634541,0
9122,65,0,2,1304,97,0,0,0,0,Wednesday,8,Wednesday,5.73645867,0
9123,12,0,2,393,1333,15,0,1,0,Wednesday,17,Wednesday,35.67911305,1
9124,12,0,2,1052,1349,0,0,0,0,Tuesday,8,Tuesday,9.098295754,1
9125,12,0,2,1052,1349,0,0,0,0,Thursday,8,Thursday,9.098295754,1
9126,65,0,2,921,393,15,0,1,0,Wednesday,14,Wednesday,26.72049845,0
9127,12,0,2,1052,1349,0,0,0,0,Monday,8,Monday,9.098295754,1
9128,12,0,2,1052,1349,0,0,0,0,Wednesday,8,Wednesday,9.098295754,1
9129,12,0,2,1052,1349,0,0,0,0,Thursday,8,Thursday,9.098295754,1
9130,12,0,2,1058,393,15,0,1,0,Saturday,0,Saturday,32.76066612,0
9131,12,0,2,393,1320,15,0,0,1,Thursday,7,Thursday,40.27797552,0
9132,12,0,2,87,393,15,0,0,1,Sunday,6,Sunday,27.76939057,0
9133,12,0,2,1166,373,15,0,1,0,Monday,6,Monday,15.78798099,0
9134,12,0,2,293,1371,15,0,0,1,Wednesday,19,Wednesday,16.84960197,1
9135,65,3,3,296,0,15,0,0,0,Wednesday,18,Wednesday,0,0
9136,12,0,2,571,1192,15,0,1,0,Wednesday,17,Wednesday,13.70509547,0
9137,12,0,2,393,1379,15,0,1,0,Thursday,9,Thursday,29.55273201,1
9138,12,0,2,1032,1393,15,0,0,0,Wednesday,17,Wednesday,31.96085778,0
9139,12,0,2,1118,585,15,0,1,0,Friday,21,Friday,5.35124966,0
9140,12,0,2,1054,1010,15,0,0,0,Thursday,6,Thursday,19.58986118,0
9141,12,0,2,393,822,15,0,1,0,Thursday,16,Thursday,25.13420631,0
9142,12,0,2,393,293,15,0,1,0,Wednesday,21,Wednesday,39.25760818,1
9143,65,0,1,977,0,15,32,0,0,Friday,7,Friday,0,0
9144,65,0,2,1309,1304,15,0,0,0,Wednesday,19,Wednesday,1.350035342,0
9145,89,0,2,393,689,15,0,1,0,Friday,12,Friday,25.58084925,0
9146,89,2,3,846,0,15,0,0,0,Friday,9,Friday,0,0
9147,12,0,1,571,0,15,44,0,0,Thursday,5,Thursday,0,0
9148,12,0,2,269,393,15,0,1,0,Friday,3,Friday,25.11779269,0
9149,90,0,2,793,393,15,0,1,0,Thursday,5,Thursday,23.15856185,0
9150,12,3,3,1086,0,15,0,1,0,Thursday,12,Thursday,0,0
9151,12,0,2,1166,83,15,0,0,0,Thursday,11,Thursday,8.137250899,0
